HUMAN|HGNC=24002|UniProtKB=Q9H6S1	3	28331691	28348924	-1
HUMAN|HGNC=37276|UniProtKB=A4D126	7	16091192	16421322	-1
HUMAN|HGNC=31886|UniProtKB=P0C672	12	85017560	85036251	-1
HUMAN|HGNC=1383|UniProtKB=Q16790	9	35673918	35681159	1
HUMAN|HGNC=8781|UniProtKB=Q07343	1	66152390	66363234	1
HUMAN|HGNC=15175|UniProtKB=Q8NGJ1	11	59456938	59457991	1
HUMAN|HGNC=865|UniProtKB=Q93050	17	42458888	42521394	1
HUMAN|HGNC=24821|UniProtKB=Q8WZ73	17	35011909	35021411	-1
HUMAN|HGNC=684|UniProtKB=Q9NR80	2	130916651	131047263	1
HUMAN|HGNC=14377|UniProtKB=Q9NX24	5	178150639	178153967	-1
HUMAN|HGNC=28375|UniProtKB=Q8WWF8	5	35904298	35938635	-1
HUMAN|HGNC=1062|UniProtKB=P53004	7	43764191	43807339	1
HUMAN|HGNC=17550|UniProtKB=Q96MU8	22	29121441	29142112	1
HUMAN|HGNC=16800|UniProtKB=Q685J3	7	101020072	101058745	1
HUMAN|HGNC=11968|UniProtKB=Q9BT09	6	42929200	42938170	1
HUMAN|HGNC=24355|UniProtKB=Q8NC01	12	10069554	10099014	-1
HUMAN|HGNC=1536|UniProtKB=O43439	20	33638739	33645541	1
HUMAN|HGNC=938|UniProtKB=O95816	6	57172326	57189833	1
HUMAN|HGNC=28089|UniProtKB=Q8TE69	X	149540642	149547154	1
HUMAN|HGNC=1604|UniProtKB=P51677	3	46242460	46266706	1
HUMAN|HGNC=888|UniProtKB=Q12756	2	240723487	240820220	-1
HUMAN|HGNC=12605|UniProtKB=P58418	3	150927936	150972999	-1
HUMAN|HGNC=600|UniProtKB=P02647	11	116835751	116837610	-1
HUMAN|HGNC=31409|UniProtKB=Q2I0M4	9	137168758	137170051	-1
HUMAN|HGNC=25189|UniProtKB=Q96BT7	11	107502726	107565734	-1
HUMAN|HGNC=10864|UniProtKB=Q11206	11	126406195	126414638	1
HUMAN|HGNC=17397|UniProtKB=O75531	11	66002782	66004149	1
HUMAN|HGNC=13840|UniProtKB=P0CG08	1	147953433	147966645	1
HUMAN|HGNC=24131|UniProtKB=Q9UHQ4	7	107579977	107613433	1
HUMAN|HGNC=12393|UniProtKB=P53804	21	37073271	37165640	1
HUMAN|HGNC=30467|UniProtKB=Q6ZT12	2	170008840	170084131	1
HUMAN|HGNC=9196|UniProtKB=P36954	19	36113724	36114906	-1
HUMAN|HGNC=30406|UniProtKB=P83110	4	8269765	8296474	1
HUMAN|HGNC=978|UniProtKB=Q9P287	10	125823546	125836553	1
HUMAN|HGNC=20162|UniProtKB=Q9H972	14	22998991	23010122	-1
HUMAN|HGNC=25979|UniProtKB=Q9NQG6	22	39502353	39515708	1
HUMAN|HGNC=1107|UniProtKB=Q07352	14	68789955	68791243	-1
HUMAN|HGNC=23437|UniProtKB=Q96JD6	10	4826296	4837583	1
HUMAN|HGNC=17556|UniProtKB=Q9Y2X0	19	867964	891131	-1
HUMAN|HGNC=8982|UniProtKB=Q99570	3	130716424	130723815	-1
HUMAN|HGNC=28308|UniProtKB=Q6UXB0	3	184335945	184344986	1
HUMAN|HGNC=48327|UniProtKB=H3BUK9	15	20835372	20866314	-1
HUMAN|HGNC=20577|UniProtKB=Q6V0L0	10	93061264	93069536	1
HUMAN|HGNC=16840|UniProtKB=Q9H944	6	41906984	41921099	-1
HUMAN|HGNC=13799|UniProtKB=P30040	12	112013348	112019836	1
HUMAN|HGNC=26335|UniProtKB=Q96LP2	5	95428679	95450441	1
HUMAN|HGNC=27820|UniProtKB=Q86XE3	8	17064130	17122644	1
HUMAN|HGNC=8549|UniProtKB=Q9UL45	15	45587376	45599562	1
HUMAN|HGNC=18125|UniProtKB=Q96A05	2	46511867	46519957	-1
HUMAN|HGNC=14615|UniProtKB=Q9BXP8	1	176463171	176845605	1
HUMAN|HGNC=12221|UniProtKB=A0A0C4DH59	7	142462916	142463581	1
HUMAN|HGNC=26730|UniProtKB=Q8N9H9	1	10946473	10964201	-1
HUMAN|HGNC=4411|UniProtKB=P63211	7	93906594	93911075	1
HUMAN|HGNC=5154|UniProtKB=P15428	4	174491458	174522641	-1
HUMAN|HGNC=20823|UniProtKB=Q8N608	2	115162107	115842345	1
HUMAN|HGNC=30718|UniProtKB=P59910	11	73965236	73970287	1
HUMAN|HGNC=18896|UniProtKB=Q9H7F4	2	120221278	120223408	-1
HUMAN|Ensembl=ENSG00000261717|UniProtKB=H3BUI4	16	75412704	75464706	-1
HUMAN|HGNC=10989|UniProtKB=Q00325	12	98593625	98598034	1
HUMAN|HGNC=710|UniProtKB=P36575	X	70268346	70281232	1
HUMAN|HGNC=11018|UniProtKB=Q9H598	20	38724462	38729372	1
HUMAN|HGNC=7214|UniProtKB=Q99547	16	82149382	82170226	-1
HUMAN|HGNC=6281|UniProtKB=Q9Y257	19	38319844	38332076	1
HUMAN|HGNC=6357|UniProtKB=P06870	19	50819153	50823787	-1
HUMAN|HGNC=2079|UniProtKB=Q9UBY8	8	1763803	1786572	1
HUMAN|HGNC=27114|UniProtKB=P0DL12	19	56643163	56655766	1
HUMAN|HGNC=37155|UniProtKB=P0CJ68	17	22523111	22524663	1
HUMAN|HGNC=12783|UniProtKB=P56705	1	22127474	22142966	-1
HUMAN|HGNC=1554|UniProtKB=O00257	17	79833156	79839387	-1
HUMAN|HGNC=26378|UniProtKB=Q8N7C3	4	188091273	188105248	-1
HUMAN|HGNC=19195|UniProtKB=Q6H8Q1	4	7966302	8158709	-1
HUMAN|HGNC=14418|UniProtKB=Q9BW60	1	43363398	43368074	-1
HUMAN|HGNC=24291|UniProtKB=Q8IZ52	2	219541460	219543097	-1
HUMAN|HGNC=26684|UniProtKB=Q8NDM7	10	104129888	104232362	-1
HUMAN|HGNC=7555|UniProtKB=P12524	1	39897227	39902013	-1
HUMAN|HGNC=51259|UniProtKB=H7C241	X	9967358	9968352	1
HUMAN|HGNC=6637|UniProtKB=P20700	5	126777161	126837020	1
HUMAN|HGNC=26783|UniProtKB=Q96GF1	22	31160243	31207019	1
HUMAN|HGNC=22981|UniProtKB=Q5PT55	8	81693607	81696174	-1
HUMAN|HGNC=6448|UniProtKB=Q15323	17	41393724	41397592	-1
HUMAN|HGNC=23279|UniProtKB=A2CJ06	2	206651621	206718396	-1
HUMAN|Ensembl=ENSG00000249590|UniProtKB=H7C417	22	30409262	30428990	1
HUMAN|HGNC=7030|UniProtKB=Q9UBP6	12	57769304	57772793	-1
HUMAN|HGNC=25802|UniProtKB=Q8N4W6	12	49346917	49351914	1
HUMAN|HGNC=30370|UniProtKB=Q5T9S5	1	93205555	93278477	1
HUMAN|HGNC=24913|UniProtKB=Q49AH0	10	14819250	14838072	-1
HUMAN|HGNC=19196|UniProtKB=Q8IXZ3	7	20784287	20786886	-1
HUMAN|HGNC=11993|UniProtKB=O95985	22	21957031	21982787	-1
HUMAN|HGNC=9587|UniProtKB=P48651	8	96295192	96336995	1
HUMAN|HGNC=13490|UniProtKB=Q9Y4E6	18	56651675	57020822	1
HUMAN|HGNC=28444|UniProtKB=Q69YG0	3	44861869	44865670	1
HUMAN|HGNC=4489|UniProtKB=Q49SQ1	14	31482964	31487945	-1
HUMAN|HGNC=20757|UniProtKB=Q9H8W4	8	95134076	95156684	1
HUMAN|HGNC=14471|UniProtKB=Q86WA9	17	80220469	80253498	1
HUMAN|HGNC=9020|UniProtKB=P30613	1	155290253	155300956	-1
HUMAN|HGNC=4066|UniProtKB=Q13480	4	143381945	143433716	1
HUMAN|HGNC=15887|UniProtKB=Q9BX40	20	62123152	62128030	1
HUMAN|HGNC=2582|UniProtKB=P35663	X	83861126	83886697	1
HUMAN|HGNC=28185|UniProtKB=Q9BRQ5	16	30949152	30953548	1
HUMAN|HGNC=23927|UniProtKB=O14713	2	9406661	9423087	-1
HUMAN|HGNC=29676|UniProtKB=Q15397	9	2720469	2844241	-1
HUMAN|HGNC=24077|UniProtKB=Q9UM13	4	144995455	145098201	-1
HUMAN|HGNC=25899|UniProtKB=Q96T17	X	20008038	20116917	-1
HUMAN|HGNC=16772|UniProtKB=Q07627	17	41040559	41041461	-1
HUMAN|HGNC=28337|UniProtKB=Q96LT7	9	27546545	27573755	-1
HUMAN|HGNC=21475|UniProtKB=Q6ZRQ5	6	97146545	97283176	-1
HUMAN|HGNC=29465|UniProtKB=Q5T752	1	152796751	152798181	1
HUMAN|HGNC=26675|UniProtKB=Q8NA31	16	66788239	66801620	-1
HUMAN|HGNC=26821|UniProtKB=Q6ZP82	2	178872133	178884951	-1
HUMAN|HGNC=8999|UniProtKB=Q9UG56	22	31623684	31630824	-1
HUMAN|HGNC=20275|UniProtKB=Q9NRG7	14	24439782	24442266	-1
HUMAN|HGNC=20231|UniProtKB=Q9Y2U9	14	49768168	49786385	1
HUMAN|HGNC=18469|UniProtKB=Q9UIJ5	8	17162799	17224799	1
HUMAN|HGNC=18648|UniProtKB=Q86TI2	19	4679837	4723806	-1
HUMAN|HGNC=20367|UniProtKB=Q5TBA9	13	32031300	32289639	1
HUMAN|HGNC=25429|UniProtKB=Q8N3G9	7	98846857	98866946	-1
HUMAN|HGNC=5433|UniProtKB=P48551	21	33248744	33262756	1
HUMAN|HGNC=13410|UniProtKB=Q96QS1	11	2302723	2318142	1
HUMAN|HGNC=8864|UniProtKB=P27918	X	47624214	47629895	-1
HUMAN|HGNC=8528|UniProtKB=P01178	20	3071620	3072517	1
HUMAN|HGNC=9893|UniProtKB=P28749	20	37003574	37068055	-1
HUMAN|HGNC=9661|UniProtKB=P43378	15	75463251	75579289	-1
HUMAN|HGNC=29169|UniProtKB=Q9Y2L5	18	31913502	31943106	-1
HUMAN|HGNC=8207|UniProtKB=O60431	19	15086980	15088221	1
HUMAN|HGNC=13110|UniProtKB=P15621	19	12272329	12294822	-1
HUMAN|HGNC=28417|UniProtKB=Q9BTE6	17	42955901	42964418	-1
HUMAN|HGNC=12871|UniProtKB=Q9UKY1	8	123252429	123274495	-1
HUMAN|HGNC=565|UniProtKB=P53680	19	46838172	46850316	-1
HUMAN|HGNC=16951|UniProtKB=Q9Y6Y0	1	185306750	185317329	-1
HUMAN|HGNC=6692|UniProtKB=Q07954	12	57128909	57150059	1
HUMAN|HGNC=13949|UniProtKB=Q9UIM3	6	32128707	32130291	-1
HUMAN|HGNC=7459|UniProtKB=P03905	MT	10760	12137	1
HUMAN|HGNC=20300|UniProtKB=O43482	15	41309762	41332621	-1
HUMAN|HGNC=9921|UniProtKB=P10745	10	47348371	47357875	1
HUMAN|HGNC=21571|UniProtKB=Q5VVB8	6	129831244	129861547	-1
HUMAN|HGNC=9408|UniProtKB=O94806	2	37250505	37317894	-1
HUMAN|HGNC=7097|UniProtKB=P14174	22	23894004	23895226	1
HUMAN|HGNC=12562|UniProtKB=Q9BZX2	1	165895585	165908109	1
HUMAN|HGNC=13854|UniProtKB=Q969J2	6	28244623	28252224	-1
HUMAN|HGNC=4398|UniProtKB=P62879	7	100673567	100679165	1
HUMAN|HGNC=21356|UniProtKB=Q6QEF8	17	29614756	29622899	-1
HUMAN|HGNC=4265|UniProtKB=P01286	20	37251160	37256896	-1
HUMAN|Ensembl=ENSG00000272442|UniProtKB=H0Y9J4	6	44273194	44378957	1
HUMAN|HGNC=25856|UniProtKB=Q9H825	2	171323921	171434780	-1
HUMAN|HGNC=1050|UniProtKB=P55957	22	17735499	17774016	-1
HUMAN|HGNC=8363|UniProtKB=O14581	19	14880426	14881452	-1
HUMAN|HGNC=8490|UniProtKB=O43929	2	147930397	148020723	-1
HUMAN|HGNC=30677|UniProtKB=Q92917	X	49113389	49123801	-1
HUMAN|HGNC=21614|UniProtKB=Q9GZU7	2	218399755	218404479	1
HUMAN|HGNC=6849|UniProtKB=Q02779	19	40198397	40213261	1
HUMAN|HGNC=24891|UniProtKB=Q5TAQ9	1	160240091	160262501	-1
HUMAN|HGNC=12917|UniProtKB=P52736	20	18288283	18316994	1
HUMAN|HGNC=37931|UniProtKB=Q96GX2	12	74537827	74545430	1
HUMAN|HGNC=8260|UniProtKB=O76002	6	29173303	29174574	1
HUMAN|HGNC=11281|UniProtKB=Q9HD15	5	140550068	140551128	-1
HUMAN|HGNC=1377|UniProtKB=P35218	16	87881546	87936516	-1
HUMAN|HGNC=18421|UniProtKB=Q9H9G7	1	35931095	35983409	1
HUMAN|HGNC=13588|UniProtKB=Q9UK97	6	53051991	53098368	1
HUMAN|HGNC=18308|UniProtKB=Q9NVH6	X	155492535	155612936	-1
HUMAN|HGNC=5209|UniProtKB=P80365	16	67431366	67437553	1
HUMAN|HGNC=19622|UniProtKB=Q8NG78	11	124264827	124265867	1
HUMAN|HGNC=6359|UniProtKB=Q9UBX7	19	51022236	51027703	-1
HUMAN|HGNC=9852|UniProtKB=O95373	11	9384652	9414353	1
HUMAN|HGNC=1120|UniProtKB=Q9H0C5	15	83018740	83067151	-1
HUMAN|HGNC=1137|UniProtKB=Q8WVV5	6	26383218	26388249	1
HUMAN|HGNC=29393|UniProtKB=Q96Q06	19	4502180	4518465	-1
HUMAN|HGNC=22972|UniProtKB=P60014	21	44637356	44638455	1
HUMAN|HGNC=16051|UniProtKB=Q8TEW0	10	34312260	34815325	-1
HUMAN|HGNC=11449|UniProtKB=P53597	2	84423523	84459261	-1
HUMAN|HGNC=17432|UniProtKB=Q9BZP6	1	111310477	111320475	1
HUMAN|HGNC=25140|UniProtKB=O95562	1	168225950	168253025	1
HUMAN|HGNC=14440|UniProtKB=Q6P1L5	2	202635188	202769757	1
HUMAN|HGNC=5951|UniProtKB=Q9BY67	11	115176295	115256891	-1
HUMAN|HGNC=14919|UniProtKB=Q9NYV9	12	10907926	10909562	-1
HUMAN|HGNC=16139|UniProtKB=Q9H1F0	20	45629526	45631196	1
HUMAN|HGNC=7114|UniProtKB=Q13064	15	23565773	23568020	1
HUMAN|HGNC=9042|UniProtKB=Q13018	2	159945815	160062610	-1
HUMAN|HGNC=6320|UniProtKB=O15066	20	32277664	32335011	1
HUMAN|HGNC=29222|UniProtKB=Q9H582	1	90937883	91021457	-1
HUMAN|HGNC=8624|UniProtKB=Q6ZW49	7	154943691	155003084	-1
HUMAN|HGNC=26954|UniProtKB=Q8NBR6	15	58771362	58857552	1
HUMAN|HGNC=2941|UniProtKB=Q8IVF4	12	123908313	123813661	1
HUMAN|HGNC=15139|UniProtKB=Q8NGF6	11	58266792	58268260	-1
HUMAN|HGNC=6515|UniProtKB=Q9NRM7	13	20973032	21061547	-1
HUMAN|HGNC=11931|UniProtKB=O95150	9	114789320	114806126	-1
HUMAN|HGNC=13902|UniProtKB=O75635	18	63777777	63805376	1
HUMAN|HGNC=7373|UniProtKB=P26038	X	65588377	65741931	1
HUMAN|HGNC=18129|UniProtKB=Q9UBU3	3	10290080	10292917	-1
HUMAN|HGNC=30256|UniProtKB=Q9Y3Y4	15	55538890	55587940	-1
HUMAN|HGNC=13112|UniProtKB=P24278	14	64486839	64490533	-1
HUMAN|HGNC=19983|UniProtKB=Q86YS6	3	129087569	129121781	-1
HUMAN|HGNC=26341|UniProtKB=Q96LM6	2	88524651	88529584	1
HUMAN|HGNC=3721|UniProtKB=Q13451	6	35573585	35688937	-1
HUMAN|HGNC=16944|UniProtKB=Q96I25	10	6089054	6116880	1
HUMAN|HGNC=9071|UniProtKB=P00747	6	160702246	160753306	1
HUMAN|HGNC=33821|UniProtKB=Q6NVU6	7	100888723	100889718	-1
HUMAN|HGNC=1705|UniProtKB=P42081	3	122091601	122121136	1
HUMAN|HGNC=2933|UniProtKB=Q09013	19	45769725	45780747	-1
HUMAN|HGNC=28054|UniProtKB=Q5EBL2	19	55476646	55484373	1
HUMAN|HGNC=18071|UniProtKB=Q7Z589	11	76445025	76553025	1
HUMAN|HGNC=23705|UniProtKB=Q9ULM2	19	12581307	12610803	-1
HUMAN|HGNC=30519|UniProtKB=Q969I3	11	58943249	58954789	1
HUMAN|HGNC=6879|UniProtKB=Q16659	15	52019201	52067372	1
HUMAN|HGNC=5211|UniProtKB=P37059	16	82035004	82098534	1
HUMAN|HGNC=6111|UniProtKB=Q13576	5	76674522	76671784	1
HUMAN|HGNC=8489|UniProtKB=Q9UBD5	6	87590067	87653214	1
HUMAN|HGNC=29168|UniProtKB=Q68CZ1	16	53671551	53703830	-1
HUMAN|HGNC=11479|UniProtKB=O43463	X	48695554	48709012	1
HUMAN|HGNC=28448|UniProtKB=Q8N661	19	55226748	55229264	-1
HUMAN|HGNC=17180|UniProtKB=Q8WWX0	4	176213673	176277571	-1
HUMAN|HGNC=16782|UniProtKB=Q7Z2T5	1	185124840	185156981	-1
HUMAN|HGNC=4186|UniProtKB=P52951	2	236165729	236168369	-1
HUMAN|HGNC=30185|UniProtKB=Q96SW2	3	3167430	3179674	-1
HUMAN|HGNC=29175|UniProtKB=Q8N5D0	1	27234516	27308241	1
HUMAN|Ensembl=ENSG00000254536|UniProtKB=E9PI62	10	133390834	133420495	1
HUMAN|HGNC=8660|UniProtKB=O95206	13	52842889	52848641	-1
HUMAN|HGNC=3592|UniProtKB=Q9Y285	19	12922530	12933680	-1
HUMAN|HGNC=23238|UniProtKB=Q9BPX1	19	48813109	48836510	-1
HUMAN|HGNC=1697|UniProtKB=P04233	5	150402170	150412751	-1
HUMAN|HGNC=27256|UniProtKB=A6NEF3	15	84235773	84242677	1
HUMAN|HGNC=36|UniProtKB=Q8N139	17	69078702	69141888	-1
HUMAN|HGNC=11016|UniProtKB=O15431	9	113221562	113264492	1
HUMAN|HGNC=25683|UniProtKB=Q9HAC8	10	97498868	97571209	1
HUMAN|HGNC=21899|UniProtKB=Q674R7	7	151015182	151024499	-1
HUMAN|HGNC=15815|UniProtKB=Q7Z478	5	55256246	55307540	-1
HUMAN|HGNC=7939|UniProtKB=P01160	1	11845712	11848345	-1
HUMAN|HGNC=30378|UniProtKB=O60645	5	446149	467296	1
HUMAN|HGNC=6545|UniProtKB=Q8WTW3	17	73206159	73208507	1
HUMAN|HGNC=37094|UniProtKB=P0CG39	2	130611481	130658091	1
HUMAN|HGNC=25966|UniProtKB=Q6NXG1	8	94641199	94707423	1
HUMAN|HGNC=33849|UniProtKB=Q6UXF7	16	74408270	74421392	-1
HUMAN|HGNC=31653|UniProtKB=Q5VZQ5	10	125576522	125683144	-1
HUMAN|HGNC=6840|UniProtKB=Q02750	15	66453454	66492312	1
HUMAN|HGNC=12542|UniProtKB=Q9Y4X1	4	69588417	69653249	-1
HUMAN|HGNC=33629|UniProtKB=Q9Y6R9	19	45995461	46015428	1
HUMAN|HGNC=3086|UniProtKB=O14641	17	7225341	7234318	-1
HUMAN|HGNC=31419|UniProtKB=Q5T9C2	9	127940579	127950722	-1
HUMAN|HGNC=29103|UniProtKB=O75185	16	84368527	84464187	1
HUMAN|HGNC=392|UniProtKB=P31751	19	40242677	40266359	-1
HUMAN|HGNC=28027|UniProtKB=O95876	2	63121831	63433930	-1
HUMAN|HGNC=31973|UniProtKB=A8MQT2	15	34525207	34533260	-1
HUMAN|HGNC=5134|UniProtKB=P31277	2	176107356	176109588	1
HUMAN|HGNC=26976|UniProtKB=Q96DE5	10	72216000	72235860	1
HUMAN|HGNC=24015|UniProtKB=Q7Z4G1	13	75526436	75537805	-1
HUMAN|HGNC=15454|UniProtKB=Q9UQ13	10	110919547	111013666	1
HUMAN|HGNC=12845|UniProtKB=O60688	22	21704082	21735834	-1
HUMAN|Ensembl=ENSG00000267303|UniProtKB=K7EQG2	19	10315471	10320678	-1
HUMAN|HGNC=15527|UniProtKB=Q86Z14	4	39406853	39451536	1
HUMAN|HGNC=7645|UniProtKB=P18440	8	18212222	18223222	1
HUMAN|HGNC=13013|UniProtKB=Q92794	8	41929479	41958363	-1
HUMAN|HGNC=18479|UniProtKB=Q9UHA3	15	55182045	55196625	-1
HUMAN|HGNC=1984|UniProtKB=Q9NSE2	3	50606522	50611772	-1
HUMAN|HGNC=12480|UniProtKB=Q969M7	2	237967014	238032255	1
HUMAN|HGNC=3046|UniProtKB=P57054	21	37065374	37072811	-1
HUMAN|HGNC=6730|UniProtKB=Q9HBG7	1	160796187	160801965	1
HUMAN|HGNC=33892|UniProtKB=A6NJZ7	22	21545357	21551461	-1
HUMAN|HGNC=10941|UniProtKB=P43003	5	36608329	36629588	1
HUMAN|HGNC=7326|UniProtKB=P20585	5	80654648	80876460	1
HUMAN|HGNC=4370|UniProtKB=Q9Y692	1	28668780	28719353	1
HUMAN|HGNC=14806|UniProtKB=Q8NGP4	11	56469574	56470497	-1
HUMAN|HGNC=6381|UniProtKB=O15229	1	241532405	241593459	1
HUMAN|HGNC=26836|UniProtKB=Q08AI6	2	164898374	164955486	-1
HUMAN|HGNC=23305|UniProtKB=Q8WV37	19	52297179	52325922	1
HUMAN|HGNC=4830|UniProtKB=P02100	11	5268354	5505604	-1
HUMAN|HGNC=18210|UniProtKB=Q96PD6	2	222671786	222709930	1
HUMAN|HGNC=1322|UniProtKB=Q9NY35	3	98517076	98522931	-1
HUMAN|HGNC=17326|UniProtKB=P02814	4	70383078	70390242	1
HUMAN|HGNC=8672|UniProtKB=Q9UN73	5	140828065	140831224	1
HUMAN|HGNC=7568|UniProtKB=P35580	17	8474212	8630761	-1
HUMAN|Ensembl=ENSG00000276612|UniProtKB=A0A096LPI6	21	5116343	5133805	-1
HUMAN|HGNC=16867|UniProtKB=O75150	16	30762323	30766244	1
HUMAN|HGNC=10327|UniProtKB=P61254	17	8379145	8383193	-1
HUMAN|Ensembl=ENSG00000260371|UniProtKB=H3BMQ9	16	69335091	69356306	-1
HUMAN|HGNC=28118|UniProtKB=P13994	19	13759111	13763296	1
HUMAN|HGNC=11646|UniProtKB=Q9UL49	20	62845138	62861763	-1
HUMAN|HGNC=5733|UniProtKB=P01599	2	89117342	89117844	-1
HUMAN|HGNC=10418|UniProtKB=P62857	19	8321500	8323340	1
HUMAN|HGNC=13149|UniProtKB=P36508	6	35259774	35295983	1
HUMAN|HGNC=5156|UniProtKB=P00739	16	72063229	72077246	1
HUMAN|HGNC=29120|UniProtKB=O94889	3	47282946	47344577	1
HUMAN|HGNC=2742|UniProtKB=Q9UMR2	16	70289767	70319709	1
HUMAN|HGNC=9566|UniProtKB=P48556	19	38374550	38382847	1
HUMAN|HGNC=15511|UniProtKB=Q9ULK5	1	160400586	160428678	1
HUMAN|HGNC=4163|UniProtKB=P22102	21	33534587	33542842	-1
HUMAN|HGNC=4027|UniProtKB=Q14802	19	35116318	35123657	1
HUMAN|HGNC=37214|UniProtKB=B2RXH4	11	57743518	57751781	-1
HUMAN|HGNC=18373|UniProtKB=Q8TD17	7	149126416	149180465	1
HUMAN|HGNC=9811|UniProtKB=O60216	8	116857271	116874360	-1
HUMAN|HGNC=30935|UniProtKB=Q9H869	1	155659446	155688706	-1
HUMAN|HGNC=13008|UniProtKB=O76080	9	72351425	72364626	-1
HUMAN|HGNC=14289|UniProtKB=Q9NZ94	X	71144831	71170293	1
HUMAN|HGNC=397|UniProtKB=P22557	X	55009089	55030977	-1
HUMAN|HGNC=4093|UniProtKB=Q05329	10	26218193	26304558	1
HUMAN|HGNC=4333|UniProtKB=Q9NZM5	19	47751037	47757058	1
HUMAN|HGNC=16394|UniProtKB=Q9BX69	5	40841184	40860175	1
HUMAN|HGNC=26049|UniProtKB=Q9BU19	1	248857313	248859085	-1
HUMAN|HGNC=13736|UniProtKB=Q9BZL1	19	9827892	9830113	1
HUMAN|HGNC=16163|UniProtKB=Q8IUA0	20	45551153	45579326	-1
HUMAN|HGNC=3535|UniProtKB=P00734	11	46719231	46739506	1
HUMAN|HGNC=24829|UniProtKB=Q86SM5	11	3217944	3218813	-1
HUMAN|HGNC=13005|UniProtKB=O14771	16	3134923	3142804	1
HUMAN|HGNC=18824|UniProtKB=Q96N95	18	35374174	35377337	-1
HUMAN|HGNC=12223|UniProtKB=A0A599	7	142500028	142500534	1
HUMAN|HGNC=25275|UniProtKB=Q68DN1	2	27576522	27582720	1
HUMAN|HGNC=18698|UniProtKB=Q9UHL0	11	125906069	125922256	1
HUMAN|HGNC=4887|UniProtKB=Q6ZVN8	1	146017468	146021841	-1
HUMAN|HGNC=28974|UniProtKB=Q14166	22	43166622	43171750	-1
HUMAN|HGNC=7151|UniProtKB=Q9BYG8	8	129748197	129786888	-1
HUMAN|HGNC=18961|UniProtKB=Q8WTU0	11	104036580	104039188	1
HUMAN|HGNC=14237|UniProtKB=Q96NT3	22	24542756	24555935	-1
HUMAN|HGNC=14088|UniProtKB=Q9UGC6	6	153010722	153044043	-1
HUMAN|HGNC=14428|UniProtKB=Q9H2T7	5	170968256	170924407	1
HUMAN|HGNC=17617|UniProtKB=Q96LA9	11	18173257	18174280	1
HUMAN|HGNC=2447|UniProtKB=P05814	4	69955256	69961007	-1
HUMAN|HGNC=50|UniProtKB=Q9NP78	12	122929000	122959787	-1
HUMAN|HGNC=16743|UniProtKB=Q6S5L8	15	48834846	48963444	-1
HUMAN|HGNC=1936|UniProtKB=Q13231	1	203216670	203229671	-1
HUMAN|HGNC=30232|UniProtKB=Q7Z422	1	16367088	16393385	1
HUMAN|HGNC=14034|UniProtKB=Q9BZE1	1	54200167	54218383	1
HUMAN|HGNC=2554|UniProtKB=Q13619	13	113208694	113267108	1
HUMAN|HGNC=26811|UniProtKB=Q8N8N0	18	61816122	61893759	-1
HUMAN|HGNC=8524|UniProtKB=Q12889	1	111414314	111427777	-1
HUMAN|HGNC=1328|UniProtKB=P20851	1	207089283	207098189	1
HUMAN|HGNC=15833|UniProtKB=Q96KR7	20	59676661	59847711	1
HUMAN|HGNC=28087|UniProtKB=Q8NCT1	15	97960698	97973838	1
HUMAN|HGNC=1616|UniProtKB=P49368	1	156320923	156338465	-1
HUMAN|HGNC=12692|UniProtKB=P08670	10	17230609	17237585	1
HUMAN|HGNC=9909|UniProtKB=Q15434	12	56521999	56571751	1
HUMAN|HGNC=26543|UniProtKB=Q96M60	15	49576136	49620929	-1
HUMAN|HGNC=7909|UniProtKB=Q9UND3	16	14750813	14950080	1
HUMAN|HGNC=22984|UniProtKB=Q9NQC1	5	134525742	134579814	1
HUMAN|HGNC=6299|UniProtKB=Q9NR82	6	72622081	73043261	1
HUMAN|HGNC=12511|UniProtKB=P17480	17	44207240	44219750	-1
HUMAN|HGNC=33721|UniProtKB=Q6GMV1	3	125929275	125934473	-1
HUMAN|HGNC=12767|UniProtKB=Q9BZ95	8	38275543	38381731	-1
HUMAN|HGNC=29233|UniProtKB=Q7Z434	20	3846799	3876110	1
HUMAN|HGNC=1183|UniProtKB=Q9NQ90	12	5562651	5564638	-1
HUMAN|HGNC=16099|UniProtKB=Q6ZNI0	20	56491492	56525925	-1
HUMAN|HGNC=18117|UniProtKB=O75525	8	135458547	135647026	1
HUMAN|HGNC=32406|UniProtKB=Q1A5X6	3	159069328	159265703	1
HUMAN|HGNC=2170|UniProtKB=P26992	9	34551432	34590123	-1
HUMAN|HGNC=10299|UniProtKB=P62906	6	35468408	35470785	1
HUMAN|HGNC=25819|UniProtKB=Q9H8M1	2	197453794	197475308	1
HUMAN|HGNC=21098|UniProtKB=Q8IWP9	6	138773769	138793317	1
HUMAN|HGNC=35159|UniProtKB=A8MTL0	3	51873721	51875584	-1
HUMAN|HGNC=1749|UniProtKB=Q9Y6N8	5	24487348	24644978	-1
HUMAN|HGNC=12865|UniProtKB=A6NM28	X	153418322	153426481	1
HUMAN|HGNC=19093|UniProtKB=Q9NYI0	8	18530711	18683932	-1
HUMAN|HGNC=16837|UniProtKB=O95711	6	6588108	6654631	1
HUMAN|HGNC=22301|UniProtKB=Q7Z7H5	7	44577894	44582231	-1
HUMAN|HGNC=24268|UniProtKB=Q8N9N2	10	72196811	72217134	-1
